ticker,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda
ABCB,2021-09-30,USD,22533141000,239028000,3752440000,239028000,4746000,None,1219160000,226430000,None,988401000,60396000,928005000,781168000,776574000,684504000,19618204000,None,19632371000,4502000,None,None,4502000,4502000,551205000,None,125830000,None,None,130332000,18833489000,247677000,2900770000,51074000,934979000,72016000,69440000,-165326000,1815270000,1567658000,None,238208000,3387000,4794000,None,None,81680000,55658000,557584000,-1042000,None,6652000,0,10466000,10466000,None,0,None,None,-6364000,None,81680000,None,81680000,115393000,248430000,133037000,None,51805000,25336000,None,28723000,None,161661000,173046000,11385000,76562000,None,4638000,3387000,110702000,29022000,11385000,81680000,78541000,122087000,125474000
ABCB,2021-06-30,USD,21886931000,259729000,3304524000,259729000,6001000,None,1230863000,229994000,None,991788000,63783000,928005000,840618000,834843000,778167000,18792410000,None,19049927000,5544000,None,None,5544000,5544000,550634000,None,125331000,None,None,130875000,807222000,241296000,2837004000,44422000,863828000,72008000,69497000,372382000,2099223000,2395392000,None,-310819000,4065000,3387000,None,None,88327000,-196049000,369063000,-3776000,None,0,0,10456000,10456000,None,0,None,None,1209000,None,88327000,None,88327000,116346000,250950000,134604000,None,60079000,24635000,None,28700000,None,161852000,173751000,11899000,89240000,None,4146000,4065000,115189000,26862000,11899000,88327000,87261000,127088000,131153000
ABCB,2021-03-31,USD,21427127000,224408000,2759128000,224408000,9681000,None,1249770000,231550000,None,995853000,67848000,928005000,15495918000,2396800000,859652000,18228392000,None,18669531000,9320000,None,None,9320000,9320000,550064000,None,124833000,None,None,134153000,22367000,243594000,2757596000,44422000,785984000,71954000,69392000,-464609000,2352182000,1827183000,None,513664000,8206000,13809000,None,None,124962000,199624000,906807000,-2321000,None,1456000,0,10432000,10432000,None,0,None,None,1546000,None,641822000,None,124962000,179495000,311541000,132046000,None,121125000,25096000,None,29361000,None,164977000,177950000,12973000,117973000,None,4080000,4126000,162743000,37781000,12973000,124962000,117547000,175716000,179842000
ABCB,2020-12-31,USD,20438638000,2097555000,2097555000,2097555000,12424000,None,1401845000,222890000,89889000,1071953000,143948000,928005000,15492006000,2178740000,982879000,-2877085000,None,17791550000,11641000,None,None,11641000,11641000,833727000,None,124345000,None,None,135986000,16957823000,284227000,2647088000,42966000,671510000,71754000,69295000,419034000,2607329000,2980921000,None,-381757000,9787000,3952000,-23892000,None,94285000,509279000,437202000,2538000,None,7000,0,10423000,10423000,None,0,None,None,1274000,None,94285000,None,94285000,277109000,277109000,145765000,None,277109000,47171000,None,52263000,None,163456000,178783000,15327000,112143000,None,3957000,4190000,125993000,31708000,15327000,94285000,90538000,141320000,145510000
ABCB,2020-09-30,USD,19873851000,257275000,751791000,257275000,18227000,None,1288486000,231278000,None,1004169000,76164000,928005000,16126327000,2579654000,1117436000,16098928000,None,17309168000,9103000,None,None,9103000,9103000,999115000,None,123860000,None,None,132963000,16063806000,246247000,2564683000,42960000,587657000,71703000,69231000,405614000,2710792000,3168070000,None,-475258000,4190000,4897000,None,None,116145000,-292199000,-83083000,-3776000,None,15000,0,10421000,10421000,None,0,None,None,265000,None,116145000,None,116145000,122369000,303874000,181505000,None,60263000,26997000,None,31143000,None,162538000,179934000,17396000,159018000,None,3920000,4190000,150182000,34037000,17396000,116145000,113784000,167578000,171768000
ABCB,2020-06-30,USD,19872629000,293148000,721459000,293148000,24911000,None,1294783000,230118000,None,1008359000,80354000,928005000,15842069000,3051746000,1238896000,15786759000,None,17412499000,12879000,None,None,12879000,12879000,1541711000,None,123375000,None,None,136254000,15589818000,280970000,2460130000,42944000,481948000,71674000,69192000,-327241000,2572734000,2214057000,None,333186000,5601000,5695000,None,None,32236000,-1212974000,1609518000,-2281000,None,17000,0,10415000,10415000,None,0,None,None,-17000,None,32236000,None,32236000,-27604000,196613000,224217000,None,-96155000,25776000,None,32272000,None,163814000,185018000,21204000,120960000,None,4007000,5601000,40845000,8609000,21204000,32236000,32298000,62049000,67650000
ABCB,2020-03-31,USD,18224548000,255561000,652156000,255561000,21810000,None,1273445000,231347000,None,1017902000,85955000,931947000,14549927000,2833023000,1353040000,13931904000,None,15787398000,15160000,None,None,15160000,15160000,1666261000,None,122890000,1225000000,None,138050000,13844618000,276519000,2437150000,42927000,460153000,71652000,69248000,300989000,1287613000,1545079000,None,-292700000,9547000,3572000,None,None,19322000,-204832000,-65850000,-5475000,None,7956000,0,10426000,10426000,None,0,None,None,-7255000,None,30307000,None,19322000,-13823000,161277000,175100000,None,-84459000,26340000,None,32636000,None,147945000,182768000,34823000,54379000,None,3916000,5631000,23224000,3902000,34823000,19322000,40878000,58047000,63678000
ABCB,2019-12-31,USD,18242579000,597685000,621849000,597685000,19500000,None,1389426000,233102000,80993000,1114823000,183186000,931637000,1552797000,1470322000,1403403000,13514844000,None,15772997000,20635000,None,None,20635000,20635000,1526269000,None,127560000,None,None,148195000,None,None,2469582000,34971000,507950000,71500000,69562000,-352908000,1347630000,962385000,None,1164748000,9784000,5657000,None,None,61248000,92943000,402125000,2891000,None,6849000,0,10438000,10438000,None,0,None,None,-5297000,None,61248000,None,61248000,196663000,204771000,8108000,None,194248000,39565000,None,2415000,None,155351000,194076000,38725000,55113000,None,4043000,5741000,82207000,20959000,38725000,61248000,63761000,120932000,126673000
ABCB,2019-09-30,USD,17764277000,194475000,479689000,194475000,20710000,None,1287855000,239428000,None,1008816000,97328000,911488000,14206330000,2761464000,1491207000,13272223000,None,15343554000,17744000,None,None,17744000,17744000,1408247000,None,127075000,70000000,None,144819000,13659594000,205713000,2420723000,28122000,457127000,71447000,69372000,-616179000,1616603000,918922000,None,1469000,5719000,1314000,None,None,21384000,98001000,659712000,-7908000,None,0,0,4726000,4726000,None,0,None,None,3533000,None,21384000,None,21384000,21087000,219773000,198686000,None,-166803000,24960000,None,95837000,None,148769000,188361000,39592000,76993000,None,3785000,5719000,27076000,5692000,39592000,21384000,20404000,66668000,72387000
ABCB,2019-06-30,USD,11889336000,413007000,338155000,151934000,14675000,None,719474000,141378000,None,553577000,52437000,501140000,10288426000,1576304000,1273244000,8463478000,None,10352215000,3307000,None,None,3307000,3307000,584507000,None,89871000,70000000,None,93178000,9582370000,115338000,1537121000,28122000,446182000,49099000,47311000,-30801000,531223000,447320000,None,5300000,3121000,3060000,None,None,38904000,-666423000,178379000,-952000,None,10563000,0,4760000,4760000,None,0,None,None,-10563000,None,38904000,None,38904000,46300000,132219000,85919000,None,-5093000,18209000,None,24805000,None,101651000,129028000,27377000,35236000,None,2669000,3121000,50968000,12064000,27377000,38904000,56544000,78345000,81466000
ABCB,2019-03-31,USD,11656275000,152172000,857000000,152172000,16871000,None,698563000,141698000,None,556865000,55557000,501308000,1255606000,1372519000,1234435000,8321513000,None,10160691000,4259000,None,None,4259000,4259000,240983000,None,89529000,5998000,None,93788000,9800875000,118833000,1495584000,17559000,412005000,49126000,47366000,59677000,321938000,309108000,None,-2549000,5755000,1550000,None,None,39905000,-11608000,129404000,-16125000,None,998000,0,4751000,4751000,None,0,None,None,-944000,None,177473000,None,39905000,47925000,126758000,78833000,None,3940000,18336000,None,23873000,None,99395000,124929000,25534000,30771000,None,2623000,3132000,51333000,11428000,25534000,39905000,43553000,76867000,79999000
ABCB,2018-12-31,USD,11443515000,1435304000,679527000,1324006000,16753000,None,766233000,145410000,71468000,620823000,117389000,503434000,1216413000,1325394000,644479000,7681390000,None,9987168000,20384000,None,None,20384000,20384000,170961000,None,89187000,20000,None,109571000,9649313000,96894000,1456347000,16561000,377135000,49015000,47549000,-15267000,429413000,355154000,None,14207000,6305000,2674000,-10965000,None,43536000,106080000,-40543000,6313000,None,0,0,4750000,4750000,None,0,None,None,0,None,50270000,None,43536000,47889000,126363000,78474000,26856000,46892000,38357000,None,997000,None,99554000,122749000,23195000,30470000,None,2655000,3650000,50553000,7017000,23195000,43536000,55286000,73748000,77398000
ABCB,2018-09-30,USD,11428994000,170011000,629257000,170011000,17067000,None,706218000,145885000,None,560333000,54729000,505604000,1207874000,1336370000,1162570000,8191696000,None,10024017000,14071000,None,None,14071000,14071000,745817000,None,88986000,759888000,None,103057000,9181363000,96837000,1404977000,16561000,338350000,49012000,47515000,-38071000,501347000,410344000,None,-4518000,2676000,4269000,None,None,41444000,31317000,211302000,3069000,None,1077000,0,4097000,4097000,None,0,None,None,-1077000,None,204548000,None,41444000,52666000,127114000,74448000,24176000,14354000,18569000,None,21521000,None,99038000,121119000,22081000,30171000,None,2813000,2676000,54761000,13317000,22081000,41444000,37439000,76842000,79518000
ABCB,2018-06-30,USD,11190697000,163097000,424709000,163097000,15275000,None,702809000,144484000,None,558325000,53561000,504764000,1206475000,1342993000,1153703000,7972616000,None,9818801000,11002000,None,None,11002000,11002000,950782000,None,88646000,961784000,None,99648000,8761593000,106426000,1371896000,15484000,301656000,49012000,39432000,-103962000,536057000,400874000,None,-1869000,2252000,1933000,None,None,9387000,-32404000,226200000,-12268000,None,25000,0,3832000,3832000,None,0,None,None,-25000,None,89834000,None,9387000,2700000,98196000,95496000,23057000,-105585000,53861000,None,74504000,None,75999000,89946000,13947000,31307000,None,2272000,2252000,11810000,2423000,13947000,9387000,7639000,25757000,28009000
ABCB,2018-03-31,USD,8022828000,123945000,334875000,123945000,127029000,None,337456000,116381000,None,221075000,12562000,208513000,889983000,150085000,848585000,5832030000,None,7153884000,23270000,None,None,23270000,23270000,641416000,None,85881000,664686000,None,109151000,6446165000,66303000,868944000,15459000,296366000,39820000,37967000,48497000,369640000,378115000,None,-3696000,3208000,1133000,None,23406000,26660000,-158307000,114027000,-7368000,None,960000,0,3726000,3726000,None,0,None,None,-960000,None,4217000,None,26660000,32565000,93464000,60899000,12512000,-29531000,46651000,None,49003000,None,68801000,79512000,10711000,26464000,None,2274000,934000,34366000,7706000,10711000,26660000,17509000,45077000,46011000
AEZS,2022-09-30,USD,66606000,58610000,53816000,53816000,238000,None,7996000,125000,None,537000,537000,7034000,None,None,None,2474000,None,17188000,5968000,None,None,None,73000,11220000,89000,None,None,None,89000,1592000,None,49418000,None,-338664000,293410000,4855880,-3945000,None,None,None,None,33000,9000,None,41000,None,-5000,-33000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3420000,1846000,1860000,14000,14000,-3721000,2057000,3293000,5567000,None,0,None,None,None,None,None,33000,-3420000,None,None,-3420000,None,-3420000,-3387000
AEZS,2022-06-30,USD,71825000,63173000,58157000,58157000,261000,None,8652000,156000,None,573000,573000,7487000,None,None,None,1200000,None,17531000,6407000,None,None,None,None,11124000,122000,None,None,None,None,3666000,None,54294000,None,-333450000,293410000,4855880,-4850000,None,None,None,None,35000,42000,None,41000,None,-42000,-34000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4216000,-235000,-222000,13000,13000,-4716000,2083000,2398000,4494000,None,-2000,None,None,None,None,None,None,-4216000,None,None,-4216000,None,-4716000,-4681000
AEZS,2022-03-31,USD,76344000,67097000,63596000,63596000,278000,None,9247000,198000,None,612000,612000,7977000,None,None,None,1050000,None,23185000,5666000,None,None,None,143000,17519000,165000,None,None,None,165000,1807000,None,53159000,None,-334510000,293410000,4855880,-1461000,None,None,None,None,36000,6000,None,-206000,None,-6000,-34000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2640000,1438000,1517000,79000,79000,-2813000,1558000,2390000,4251000,None,-1000,None,1000,None,None,None,36000,-2640000,None,None,-2640000,None,-2641000,-2605000
AEZS,2021-12-31,USD,80102000,70820000,65300000,65300000,73000,None,9282000,192000,None,625000,625000,8130000,None,None,None,1772000,None,27116000,7766000,None,None,None,130000,19350000,161000,None,None,None,161000,1772000,None,52986000,None,-334619000,293410000,4851880.28,-2413000,None,None,None,None,40000,124000,None,-17000,None,-124000,111000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3186000,3455000,3473000,18000,18000,-3423000,1779000,4672000,6878000,None,0,None,0,None,None,None,40000,-3166000,20000,None,-3186000,None,-3166000,-3126000
AEZS,2021-09-30,USD,82042000,72400000,68002000,68002000,57000,None,9642000,225000,None,642000,642000,8326000,None,None,None,3431000,None,22116000,4777000,None,None,None,135000,17339000,200000,None,None,None,200000,1522000,None,59926000,None,-327708000,293347000,4851880,-1488000,None,None,None,None,33000,5000,None,-17000,None,-25000,-31000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1698000,571000,602000,31000,31000,-1818000,1228000,801000,2389000,None,-4000,None,4000,None,None,None,33000,-1698000,None,None,-1698000,None,-1694000,-1661000
AEZS,2021-06-30,USD,84352000,74728000,69868000,69868000,59000,None,9624000,140000,None,541000,541000,8533000,None,None,None,3308000,None,23005000,4547000,None,None,None,106000,18458000,118000,None,None,None,118000,1326000,None,61347000,None,-326229000,293347000,4848129,-3635000,None,None,None,None,36000,3000,None,1000,None,-2000,24000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2039000,587000,599000,12000,12000,-2114000,1645000,738000,2701000,None,-7000,None,7000,None,None,None,36000,-2039000,None,None,-2039000,None,-2032000,-1996000
AEZS,2021-03-31,USD,87014000,77556000,73371000,73371000,60000,None,9458000,159000,None,541000,541000,8433000,None,None,None,3050000,None,22840000,4946000,None,None,None,129000,17894000,144000,None,None,None,144000,1292000,None,64174000,None,-323222000,293781000,3817799,-1045000,None,None,None,None,36000,507000,None,-40000,None,-507000,50933000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1445000,557000,586000,29000,29000,-1316000,1264000,363000,1873000,None,-10000,None,10000,None,None,None,36000,-1574000,-129000,None,-1445000,None,-1584000,-1548000
AEZS,2020-12-31,USD,37277000,27886000,24271000,24271000,21000,None,9391000,179000,None,59000,59000,8815000,None,None,None,1913000,None,24066000,5014000,None,None,None,135000,19052000,184000,None,None,None,184000,1104000,None,13211000,None,-322659000,235008000,3817799.60,2518000,None,None,None,None,44000,17000,None,350000,None,-507000,-17000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1311000,956000,2366000,1410000,1410000,-1249000,1314000,626000,2344000,None,-2000,None,2000,None,None,None,44000,-916000,395000,None,-1311000,None,-1313000,-1269000
AEZS,2020-09-30,USD,32271000,23316000,21746000,21746000,371000,None,8955000,196000,None,28000,28000,8406000,None,None,None,358000,None,17123000,1797000,None,None,None,125000,15326000,201000,None,None,None,201000,745000,None,15148000,None,-321363000,235008000,2248459,-1793000,None,None,None,None,42000,17000,None,4000,None,-507000,16793000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1136000,95000,128000,33000,33000,-1740000,1180000,372000,1835000,None,-423000,None,423000,None,None,None,42000,-1136000,None,None,-1136000,None,-713000,-671000
AEZS,2020-06-30,USD,17669000,9055000,6743000,6743000,375000,None,8614000,215000,None,32000,32000,8054000,None,None,None,1123000,None,16738000,2531000,None,None,None,119000,14207000,222000,None,None,None,222000,1380000,None,931000,None,-319592000,226724000,940623,-2410000,None,None,None,None,39000,17000,None,-8000,None,56000,-52000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3450000,56000,68000,12000,12000,-1439000,1141000,189000,1529000,None,-2000,None,2000,None,None,None,39000,-3450000,None,None,-3450000,None,-3448000,-3409000
AEZS,2020-03-31,USD,19641000,11047000,9182000,9182000,367000,None,8594000,319000,None,35000,35000,7882000,None,None,None,833000,None,17954000,3191000,None,None,None,216000,14763000,360000,None,None,None,360000,1074000,None,1687000,None,-314724000,226413000,874416,-2444000,None,None,None,None,107000,0,None,836000,None,56000,3742000,None,None,None,None,None,None,None,None,None,None,4500000,None,None,None,779000,228000,1090000,862000,862000,-1278000,1124000,319000,1691000,None,-309000,2355000,309000,None,None,None,107000,779000,None,None,779000,None,1088000,1195000
AEZS,2019-12-31,USD,19981000,10910000,7838000,7838000,1203000,None,9071000,617000,None,40000,40000,8050000,None,None,None,1211000,None,22444000,5659000,None,None,None,648000,16785000,903000,None,None,None,903000,1485000,None,-2463000,None,-316891000,224528000,874416.64,-2954000,None,None,None,None,60000,0,None,-433000,None,56000,-161000,None,None,None,None,None,None,None,None,None,None,5302000,None,None,None,-1006000,-291000,18000,309000,309000,-1763000,1691000,263000,1992000,None,10000,559000,10000,None,None,None,60000,-1194000,-188000,None,-1006000,None,-1204000,-1144000
AEZS,2019-09-30,USD,21502000,12793000,10862000,10862000,582000,None,8709000,460000,None,44000,44000,7849000,None,None,None,None,None,23695000,5454000,None,None,None,None,18241000,408000,None,None,None,408000,877000,568000,-2193000,None,-316844000,224531000,675512,-2595000,None,None,None,None,119000,0,None,-42000,None,56000,4050000,None,None,None,None,None,None,None,None,None,None,5302000,None,None,None,-331000,283000,283000,0,0,-1808000,1364000,475000,2216000,None,-646000,2123000,646000,None,None,None,119000,-331000,None,None,-331000,None,315000,434000
AEZS,2019-06-30,USD,20751000,11769000,9683000,9683000,562000,None,8982000,388000,None,50000,50000,8177000,None,None,None,1030000,None,23779000,5940000,None,None,None,635000,17839000,1205000,None,None,None,1840000,369000,622000,-3028000,None,-315977000,223140000,690400,-2170000,None,None,None,None,70000,0,None,-191000,None,50000,155000,None,None,None,None,None,None,None,None,None,None,314000,None,None,None,206000,93000,194000,101000,101000,-3733000,1923000,571000,2989000,None,19000,19000,19000,None,None,None,70000,206000,None,None,206000,None,225000,295000
AEZS,2019-03-31,USD,22384000,13403000,11357000,11357000,540000,None,8981000,510000,None,55000,55000,8053000,None,None,None,894000,None,25944000,5623000,None,None,None,624000,20321000,1342000,718000,624000,None,1342000,2324000,None,-3560000,None,-315427000,222335000,657630,-3006000,None,None,None,None,66000,0,None,-305000,None,50000,-151000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-4911000,37000,37000,None,None,-2938000,1637000,528000,2469000,None,24000,1997000,24000,None,None,None,66000,-4911000,None,None,-4911000,None,-4887000,-4821000
AEZS,2018-12-31,USD,25011000,16256000,14512000,14512000,240000,None,8755000,65000,None,62000,62000,8210000,None,None,None,1210000,None,23104000,5596000,None,None,None,None,17508000,None,None,None,None,None,2571000,None,1907000,None,-309781000,222335000,657630.40,-2679000,None,None,None,None,11000,9000,None,1279000,None,4000,-151000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5126000,-21000,1392000,1413000,1413000,-3041000,1665000,767000,3020000,None,None,None,104000,None,None,None,11000,-5762000,-636000,None,-5126000,None,-5658000,-5647000
AEZS,2018-09-30,USD,28462000,19553000,16800000,16800000,1608000,None,8909000,71000,None,86000,86000,8330000,None,None,None,571000,None,21052000,5372000,None,None,None,None,15680000,None,None,None,None,None,1460000,None,7410000,None,-304237000,222335000,657630,-2435000,None,None,None,None,12000,9000,None,-149000,None,-50000,-151000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2509000,169000,663000,494000,494000,-3011000,2439000,358000,3180000,None,None,None,30000,None,None,None,12000,-3056000,-547000,None,-2509000,None,-3026000,-3014000
AEZS,2018-06-30,USD,31634000,22710000,19946000,19946000,1397000,None,8924000,75000,None,93000,93000,8383000,None,None,None,886000,None,22124000,5616000,None,None,None,None,16508000,None,None,None,None,None,1731000,None,9510000,None,-302134000,222335000,657630,-4777000,None,None,None,None,21000,9000,None,-379000,None,-50000,-151000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2602000,-29000,168000,197000,197000,-3504000,2004000,974000,3475000,None,None,None,126000,None,None,None,21000,-2835000,-233000,None,-2602000,None,-2709000,-2688000
AEZS,2018-03-31,USD,36441000,26860000,24548000,24548000,1096000,None,9581000,94000,None,104000,104000,8844000,None,None,None,912000,None,24899000,7308000,None,None,None,None,17591000,None,None,None,None,None,2596000,None,11542000,None,-299737000,222335000,659734,16717000,None,None,None,None,14000,9000,None,-437000,None,11000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14424000,24658000,24658000,5246000,5246000,19398000,2786000,833000,5260000,None,None,None,18000,None,None,None,14000,21292000,6868000,None,14424000,None,21310000,21324000
AEZS,2017-12-31,USD,22195000,9381000,7780000,7780000,643000,None,12814000,101000,None,90000,90000,8613000,None,None,None,737000,None,24978000,5769000,None,None,None,None,19209000,None,None,None,None,None,4061000,None,-2783000,None,-314161000,222335000,659734.52,-4527000,None,None,None,None,39000,4000,None,314000,None,307000,8030000,None,None,None,None,None,None,None,None,None,None,8280000,None,None,None,-484000,-155000,178000,3756000,3756000,-3578000,2778000,526000,3756000,None,None,None,21000,None,None,None,39000,-3963000,-3479000,None,9971000,None,-463000,-424000
AEZS,2017-09-30,USD,22538000,12975000,12173000,12173000,None,None,9563000,154000,None,95000,95000,8486000,None,None,None,519000,None,24493000,5596000,None,None,None,None,18897000,None,None,None,None,None,4417000,None,-1955000,None,-313736000,222335000,632123,-5534000,None,None,None,None,-11000,4000,None,-437000,None,167000,3518000,None,None,None,None,None,None,None,None,None,None,3658000,None,None,None,-9631000,1879000,241000,4326000,4326000,-7200000,1665000,4124000,7441000,None,None,None,17000,None,None,None,-11000,-9631000,0,None,-40741000,None,-9614000,-9625000
AMED,2022-12-31,USD,1976245000,388961000,40540000,40540000,None,309185000,1590758000,16000000,101364000,1388566000,101167000,1287399000,None,60500000,None,26415000,79836000,869672000,355529000,43735000,None,15496000,49017000,517339000,103025000,434900000,15500000,419400000,434900000,262777000,4808000,1051573000,461200000,757672000,38000,32518278,40883000,50186000,None,-32960000,-20595000,5230000,2029000,-4036000,None,31546000,-1866000,-16344000,-18500000,0,0,None,136000,136000,None,None,0,None,2217000,None,22673000,None,31717000,-651347000,562064000,645554000,317142000,46272000,200800000,None,195921000,70000,-5781000,70000,5781000,-12000,412000,None,-4400000,41507000,9790000,5781000,31546000,31717000,47288000,42888000
AMED,2022-09-30,USD,1982127000,388780000,17956000,17956000,None,302470000,1593347000,17248000,102407000,1389133000,103678000,1285455000,None,None,None,37839000,81123000,912517000,367200000,45527000,None,12628000,46500000,545317000,105902000,456000000,12600000,443400000,456000000,275173000,13873000,1015739000,461168000,725955000,38000,32479475,-13630000,4664000,None,-64672000,12320000,5477000,1845000,-3078000,None,25403000,-1033000,-2641000,3500000,0,0,None,450000,450000,None,None,0,None,1272000,None,28898000,None,25642000,-649613000,557988000,644650000,322200000,38900000,188400000,None,196900000,59000,-4963000,59000,4963000,24000,491000,None,5500000,35059000,9417000,4963000,25403000,25642000,40022000,45522000
AMED,2022-06-30,USD,2000986000,394869000,26566000,26566000,None,305413000,1606117000,17847000,100265000,1395861000,106189000,1289672000,None,None,None,25493000,84686000,961991000,427372000,43509000,None,12521000,46556000,534619000,106654000,454900000,12500000,442400000,454900000,337307000,13408000,985646000,457981000,700313000,38000,32432527,57409000,2625000,None,17023000,15103000,6220000,2203000,2726000,None,29037000,-75508000,-4046000,15000000,17351000,17351000,None,303000,303000,None,None,0,None,-15759000,None,34185000,None,29579000,-646380000,557890000,638069000,316211000,47641000,187900000,None,194100000,36000,-8311000,36000,8311000,-526000,331000,None,6200000,40898000,11319000,8311000,29037000,29579000,49209000,55409000
